severity,file,line,kind,target,note
HIGH,mx-canon/ssot/definitions-index.md,323,backtick-path,"mx-outputs/mx-site/cog.html","resolved=mx-canon/ssot/mx-outputs/mx-site/cog.html"
HIGH,mx-canon/ssot/definitions-index.md,323,backtick-path,"scripts/cogs/mx-onboarding.cog.md","resolved=mx-canon/ssot/scripts/cogs/mx-onboarding.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,323,backtick-path,"mx-canon/mx-maxine-lives/cogs-architecture.cog.md","resolved=mx-canon/ssot/mx-canon/mx-maxine-lives/cogs-architecture.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,323,backtick-path,"mx-canon/mx-maxine-lives/manuals/manual-mx-graph.cog.md","resolved=mx-canon/ssot/mx-canon/mx-maxine-lives/manuals/manual-mx-graph.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,323,backtick-path,"mx-canon/mx-maxine-lives/registers/ADR/vendor-extensions-policy.cog.md","resolved=mx-canon/ssot/mx-canon/mx-maxine-lives/registers/ADR/vendor-extensions-policy.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,323,backtick-path,"mx-canon/mx-maxine-lives/thinking/decisions/2026-02-14-attribute-namespace-policy.cog.md","resolved=mx-canon/ssot/mx-canon/mx-maxine-lives/thinking/decisions/2026-02-14-attribute-namespace-policy.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,324,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,324,backtick-path,"datalake/manuscripts/mx-books/mx-appendices/appendix-m-index-of-metadata.md","resolved=mx-canon/ssot/datalake/manuscripts/mx-books/mx-appendices/appendix-m-index-of-metadata.md"
HIGH,mx-canon/ssot/definitions-index.md,325,backtick-path,"datalake/manuscripts/mx-books/mx-appendices/appendix-m-index-of-metadata.md","resolved=mx-canon/ssot/datalake/manuscripts/mx-books/mx-appendices/appendix-m-index-of-metadata.md"
HIGH,mx-canon/ssot/definitions-index.md,325,backtick-path,"mx-canon/mx-maxine-lives/manuals/mx-contacts-manual.cog.md","resolved=mx-canon/ssot/mx-canon/mx-maxine-lives/manuals/mx-contacts-manual.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,325,backtick-path,"mx-canon/mx-the-gathering/specifications/cog-unified-spec.cog.md","resolved=mx-canon/ssot/mx-canon/mx-the-gathering/specifications/cog-unified-spec.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,326,backtick-path,"datalake/manuscripts/mx-books/mx-appendices/appendix-m-index-of-metadata.md","resolved=mx-canon/ssot/datalake/manuscripts/mx-books/mx-appendices/appendix-m-index-of-metadata.md"
HIGH,mx-canon/ssot/definitions-index.md,326,backtick-path,"mx-canon/mx-the-gathering/proposed-drafts/deferred/draft-ai-agent-policy.cog.md","resolved=mx-canon/ssot/mx-canon/mx-the-gathering/proposed-drafts/deferred/draft-ai-agent-policy.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,327,backtick-path,"datalake/manuscripts/mx-books/mx-appendices/appendix-m-index-of-metadata.md","resolved=mx-canon/ssot/datalake/manuscripts/mx-books/mx-appendices/appendix-m-index-of-metadata.md"
HIGH,mx-canon/ssot/definitions-index.md,328,backtick-path,"mx-canon/ssot/fields-data.yaml","resolved=mx-canon/ssot/mx-canon/ssot/fields-data.yaml"
HIGH,mx-canon/ssot/definitions-index.md,328,backtick-path,"mx-shared-gathering/draft-contract-fingerprinting.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-contract-fingerprinting.md"
HIGH,mx-canon/ssot/definitions-index.md,328,backtick-path,"mx-shared-gathering/draft-cogs.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-cogs.md"
HIGH,mx-canon/ssot/definitions-index.md,328,backtick-path,"mx-shared-gathering/draft-workflow-contracts.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-workflow-contracts.md"
HIGH,mx-canon/ssot/definitions-index.md,328,backtick-path,"mx-canon/ssot/field-triage-rubric.cog.md","resolved=mx-canon/ssot/mx-canon/ssot/field-triage-rubric.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,329,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,330,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,331,backtick-path,"mx-canon/mx-the-gathering/specifications/mx-standards-alignment.cog.md","resolved=mx-canon/ssot/mx-canon/mx-the-gathering/specifications/mx-standards-alignment.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,332,backtick-path,"mx-canon/ssot/fields-data.yaml","resolved=mx-canon/ssot/mx-canon/ssot/fields-data.yaml"
HIGH,mx-canon/ssot/definitions-index.md,332,backtick-path,"datalake/manuscripts/mx-books/mx-appendices/appendix-m-index-of-metadata.md","resolved=mx-canon/ssot/datalake/manuscripts/mx-books/mx-appendices/appendix-m-index-of-metadata.md"
HIGH,mx-canon/ssot/definitions-index.md,333,backtick-path,"mx-canon/mx-the-gathering/specifications/cog-unified-spec.cog.md","resolved=mx-canon/ssot/mx-canon/mx-the-gathering/specifications/cog-unified-spec.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,334,backtick-path,"mx-canon/ssot/fields-data.yaml","resolved=mx-canon/ssot/mx-canon/ssot/fields-data.yaml"
HIGH,mx-canon/ssot/definitions-index.md,334,backtick-path,"mx-canon/mx-the-gathering/specifications/cog-unified-spec.cog.md","resolved=mx-canon/ssot/mx-canon/mx-the-gathering/specifications/cog-unified-spec.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,335,backtick-path,"mx-shared-gathering/draft-field-pattern.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-field-pattern.md"
HIGH,mx-canon/ssot/definitions-index.md,335,backtick-path,"mx-canon/mx-maxine-lives/manuals/manual-cog-id.cog.md","resolved=mx-canon/ssot/mx-canon/mx-maxine-lives/manuals/manual-cog-id.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,335,backtick-path,"mx-canon/mx-the-gathering/proposed-drafts/deferred/draft-ai-agent-policy.cog.md","resolved=mx-canon/ssot/mx-canon/mx-the-gathering/proposed-drafts/deferred/draft-ai-agent-policy.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,336,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,336,backtick-path,"mx-shared-gathering/draft-provenance.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-provenance.md"
HIGH,mx-canon/ssot/definitions-index.md,336,backtick-path,"mx-canon/mx-maxine-lives/cogs-architecture.cog.md","resolved=mx-canon/ssot/mx-canon/mx-maxine-lives/cogs-architecture.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,337,backtick-path,"datalake/manuscripts/mx-books/mx-appendices/appendix-m-index-of-metadata.md","resolved=mx-canon/ssot/datalake/manuscripts/mx-books/mx-appendices/appendix-m-index-of-metadata.md"
HIGH,mx-canon/ssot/definitions-index.md,338,backtick-path,"mx-canon/mx-maxine-lives/manuals/manual-mx-graph.cog.md","resolved=mx-canon/ssot/mx-canon/mx-maxine-lives/manuals/manual-mx-graph.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,339,backtick-path,"scripts/cogs/manuals-registry.cog.md","resolved=mx-canon/ssot/scripts/cogs/manuals-registry.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,340,backtick-path,"scripts/cogs/blog-post.cog.md","resolved=mx-canon/ssot/scripts/cogs/blog-post.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,341,backtick-path,"mx-canon/mx-maxine-lives/manuals/manual-book-sales.cog.md","resolved=mx-canon/ssot/mx-canon/mx-maxine-lives/manuals/manual-book-sales.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,342,backtick-path,"mx-canon/mx-maxine-lives/registers/BDR/2026-02-15-deliverable-rename.cog.md","resolved=mx-canon/ssot/mx-canon/mx-maxine-lives/registers/BDR/2026-02-15-deliverable-rename.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,343,backtick-path,"mx-canon/ssot/fields-data.yaml","resolved=mx-canon/ssot/mx-canon/ssot/fields-data.yaml"
HIGH,mx-canon/ssot/definitions-index.md,343,backtick-path,"mx-shared-gathering/draft-core-metadata.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-core-metadata.md"
HIGH,mx-canon/ssot/definitions-index.md,343,backtick-path,"mx-shared-gathering/draft-ai-usage-declaration.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-ai-usage-declaration.md"
HIGH,mx-canon/ssot/definitions-index.md,343,backtick-path,"mx-shared-gathering/draft-carrier-formats.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-carrier-formats.md"
HIGH,mx-canon/ssot/definitions-index.md,343,backtick-path,"mx-shared-gathering/draft-cogs.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-cogs.md"
HIGH,mx-canon/ssot/definitions-index.md,343,backtick-path,"mx-shared-gathering/draft-contract-fingerprinting.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-contract-fingerprinting.md"
HIGH,mx-canon/ssot/definitions-index.md,343,backtick-path,"datalake/manuscripts/mx-books/mx-appendices/appendix-m-index-of-metadata.md","resolved=mx-canon/ssot/datalake/manuscripts/mx-books/mx-appendices/appendix-m-index-of-metadata.md"
HIGH,mx-canon/ssot/definitions-index.md,343,backtick-path,"scripts/cogs/how-to-write-a-cog.cog.md","resolved=mx-canon/ssot/scripts/cogs/how-to-write-a-cog.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,343,backtick-path,"scripts/cogs/manual-metadata.cog.md","resolved=mx-canon/ssot/scripts/cogs/manual-metadata.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,343,backtick-path,"scripts/cogs/manual-repository-architecture.cog.md","resolved=mx-canon/ssot/scripts/cogs/manual-repository-architecture.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,343,backtick-path,"scripts/cogs/metadata-audit.cog.md","resolved=mx-canon/ssot/scripts/cogs/metadata-audit.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,343,backtick-path,"scripts/cogs/mx-onboarding.cog.md","resolved=mx-canon/ssot/scripts/cogs/mx-onboarding.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,344,backtick-path,"mx-canon/mx-the-gathering/specifications/cog-unified-spec.cog.md","resolved=mx-canon/ssot/mx-canon/mx-the-gathering/specifications/cog-unified-spec.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,345,backtick-path,"datalake/manuscripts/mx-books/mx-appendices/appendix-m-index-of-metadata.md","resolved=mx-canon/ssot/datalake/manuscripts/mx-books/mx-appendices/appendix-m-index-of-metadata.md"
HIGH,mx-canon/ssot/definitions-index.md,345,backtick-path,"mx-canon/mx-the-gathering/specifications/mx-standards-alignment.cog.md","resolved=mx-canon/ssot/mx-canon/mx-the-gathering/specifications/mx-standards-alignment.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,346,backtick-path,"mx-shared-gathering/draft-field-pattern.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-field-pattern.md"
HIGH,mx-canon/ssot/definitions-index.md,346,backtick-path,"scripts/cogs/access-and-guardrails.cog.md","resolved=mx-canon/ssot/scripts/cogs/access-and-guardrails.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,346,backtick-path,"scripts/cogs/building-action-docs.cog.md","resolved=mx-canon/ssot/scripts/cogs/building-action-docs.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,346,backtick-path,"scripts/cogs/cogs-for-agent-developers.cog.md","resolved=mx-canon/ssot/scripts/cogs/cogs-for-agent-developers.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,346,backtick-path,"scripts/cogs/mx-os-manual.cog.md","resolved=mx-canon/ssot/scripts/cogs/mx-os-manual.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,346,backtick-path,"scripts/cogs/what-is-a-cog.cog.md","resolved=mx-canon/ssot/scripts/cogs/what-is-a-cog.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,347,backtick-path,"datalake/manuscripts/mx-books/mx-appendices/appendix-m-index-of-metadata.md","resolved=mx-canon/ssot/datalake/manuscripts/mx-books/mx-appendices/appendix-m-index-of-metadata.md"
HIGH,mx-canon/ssot/definitions-index.md,348,backtick-path,"mx-shared-gathering/draft-ai-usage-declaration.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-ai-usage-declaration.md"
HIGH,mx-canon/ssot/definitions-index.md,348,backtick-path,"mx-canon/mx-maxine-lives/manuals/manual-check-manuscript-urls.cog.md","resolved=mx-canon/ssot/mx-canon/mx-maxine-lives/manuals/manual-check-manuscript-urls.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,349,backtick-path,"mx-canon/mx-maxine-lives/businesses/maxine/uber-plan.cog.md","resolved=mx-canon/ssot/mx-canon/mx-maxine-lives/businesses/maxine/uber-plan.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,350,backtick-path,"mx-shared-gathering/draft-core-metadata.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-core-metadata.md"
HIGH,mx-canon/ssot/definitions-index.md,351,backtick-path,"scripts/cogs/building-action-docs.cog.md","resolved=mx-canon/ssot/scripts/cogs/building-action-docs.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,351,backtick-path,"mx-canon/mx-maxine-lives/about-maxine.cog.md","resolved=mx-canon/ssot/mx-canon/mx-maxine-lives/about-maxine.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,352,backtick-path,"scripts/cogs/cogs-for-agent-developers.cog.md","resolved=mx-canon/ssot/scripts/cogs/cogs-for-agent-developers.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,352,backtick-path,"mx-canon/mx-maxine-lives/cogs-architecture.cog.md","resolved=mx-canon/ssot/mx-canon/mx-maxine-lives/cogs-architecture.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,352,backtick-path,"mx-canon/mx-the-gathering/specifications/cog-unified-spec.cog.md","resolved=mx-canon/ssot/mx-canon/mx-the-gathering/specifications/cog-unified-spec.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,353,backtick-path,"mx-canon/mx-the-gathering/proposed-drafts/deferred/draft-ai-agent-policy.cog.md","resolved=mx-canon/ssot/mx-canon/mx-the-gathering/proposed-drafts/deferred/draft-ai-agent-policy.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,353,backtick-path,"mx-canon/mx-the-gathering/proposed-drafts/deferred/draft-profile-metadata.cog.md","resolved=mx-canon/ssot/mx-canon/mx-the-gathering/proposed-drafts/deferred/draft-profile-metadata.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,354,backtick-path,"datalake/manuscripts/mx-books/mx-appendices/appendix-m-index-of-metadata.md","resolved=mx-canon/ssot/datalake/manuscripts/mx-books/mx-appendices/appendix-m-index-of-metadata.md"
HIGH,mx-canon/ssot/definitions-index.md,355,backtick-path,"mx-canon/ssot/fields-data.yaml","resolved=mx-canon/ssot/mx-canon/ssot/fields-data.yaml"
HIGH,mx-canon/ssot/definitions-index.md,355,backtick-path,"mx-shared-gathering/draft-core-metadata.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-core-metadata.md"
HIGH,mx-canon/ssot/definitions-index.md,355,backtick-path,"mx-shared-gathering/draft-document-accessibility.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-document-accessibility.md"
HIGH,mx-canon/ssot/definitions-index.md,355,backtick-path,"mx-shared-gathering/draft-provenance.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-provenance.md"
HIGH,mx-canon/ssot/definitions-index.md,355,backtick-path,"mx-shared-gathering/draft-temporal-stance.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-temporal-stance.md"
HIGH,mx-canon/ssot/definitions-index.md,355,backtick-path,"datalake/manuscripts/mx-books/mx-appendices/appendix-m-index-of-metadata.md","resolved=mx-canon/ssot/datalake/manuscripts/mx-books/mx-appendices/appendix-m-index-of-metadata.md"
HIGH,mx-canon/ssot/definitions-index.md,355,backtick-path,"scripts/cogs/metadata-audit.cog.md","resolved=mx-canon/ssot/scripts/cogs/metadata-audit.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,355,backtick-path,"mx-canon/mx-the-gathering/specifications/cog-unified-spec.cog.md","resolved=mx-canon/ssot/mx-canon/mx-the-gathering/specifications/cog-unified-spec.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,356,backtick-path,"mx-canon/mx-the-gathering/naming-decisions/ndr-02-camelcase-naming.cog.md","resolved=mx-canon/ssot/mx-canon/mx-the-gathering/naming-decisions/ndr-02-camelcase-naming.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,357,backtick-path,"scripts/cogs/mx-audit.cog.md","resolved=mx-canon/ssot/scripts/cogs/mx-audit.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,358,backtick-path,"mx-canon/mx-the-gathering/naming-decisions/ndr-02-camelcase-naming.cog.md","resolved=mx-canon/ssot/mx-canon/mx-the-gathering/naming-decisions/ndr-02-camelcase-naming.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,359,backtick-path,"mx-canon/mx-the-gathering/specifications/mx-standards-alignment.cog.md","resolved=mx-canon/ssot/mx-canon/mx-the-gathering/specifications/mx-standards-alignment.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,360,backtick-path,"mx-shared-gathering/draft-temporal-stance.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-temporal-stance.md"
HIGH,mx-canon/ssot/definitions-index.md,361,backtick-path,"mx-shared-gathering/draft-temporal-stance.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-temporal-stance.md"
HIGH,mx-canon/ssot/definitions-index.md,362,backtick-path,"mx-shared-gathering/draft-temporal-stance.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-temporal-stance.md"
HIGH,mx-canon/ssot/definitions-index.md,363,backtick-path,"mx-shared-gathering/draft-decision-records.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-decision-records.md"
HIGH,mx-canon/ssot/definitions-index.md,364,backtick-path,"mx-shared-gathering/draft-decision-records.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-decision-records.md"
HIGH,mx-canon/ssot/definitions-index.md,365,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,365,backtick-path,"mx-canon/mx-the-gathering/architecture-decisions/2026-05-07-review-fix-design-rationale.cog.md","resolved=mx-canon/ssot/mx-canon/mx-the-gathering/architecture-decisions/2026-05-07-review-fix-design-rationale.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,366,backtick-path,"scripts/cogs/deck-builder.cog.md","resolved=mx-canon/ssot/scripts/cogs/deck-builder.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,367,backtick-path,"mx-canon/ssot/fields-data.yaml","resolved=mx-canon/ssot/mx-canon/ssot/fields-data.yaml"
HIGH,mx-canon/ssot/definitions-index.md,368,backtick-path,"scripts/cogs/mx-add-field.cog.md","resolved=mx-canon/ssot/scripts/cogs/mx-add-field.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,369,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,370,backtick-path,"scripts/cogs/mx-audit.cog.md","resolved=mx-canon/ssot/scripts/cogs/mx-audit.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,371,backtick-path,"scripts/cogs/mx-audit.cog.md","resolved=mx-canon/ssot/scripts/cogs/mx-audit.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,372,backtick-path,"mx-canon/ssot/fields-data-cogs.yaml","resolved=mx-canon/ssot/mx-canon/ssot/fields-data-cogs.yaml"
HIGH,mx-canon/ssot/definitions-index.md,372,backtick-path,"mx-shared-gathering/draft-cogs.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-cogs.md"
HIGH,mx-canon/ssot/definitions-index.md,373,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,374,backtick-path,"mx-canon/mx-maxine-lives/manuals/manual-maxine-lives.cog.md","resolved=mx-canon/ssot/mx-canon/mx-maxine-lives/manuals/manual-maxine-lives.cog.md"
HIGH,mx-canon/ssot/definitions-index.md,375,backtick-path,"mx-canon/ssot/cognovamx-fields.yaml","resolved=mx-canon/ssot/mx-canon/ssot/cognovamx-fields.yaml"
HIGH,mx-canon/ssot/definitions-index.md,375,backtick-path,"mx-shared-gathering/draft-cogs.md","resolved=mx-canon/ssot/mx-shared-gathering/draft-cogs.md"
HIGH,mx-canon/ssot/definitions-index.md,375,backtick-path,"scripts/cogs/how-to-write-a-cog.cog.md","resolved=mx-canon/ssot/scripts/cogs/how-to-write-a-cog.cog.md"
